AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
AGF,La Garenne,44.17388889,0.59305556
AGG,Angoram Airport,-4.06583333,144.07388889
AGH,Angelholm,56.29111111,12.85500000
AGH,Angelholm,56.29111111,12.85500000
AGH,Angelholm,56.29138889,12.85500000
AGH,Angelholm,56.29166667,12.85500000
AGH,Angelholm,56.29166667,12.85500000
AGH,Angelholm-Helsingborg,56.29305556,12.86250000
AGH,Angelholm-Helsingborg,56.29583333,12.84972222
AGK,Kagua Airport,-6.40333333,143.84666667
AGL,Wanigela Airport,-9.34027778,149.15527778
AGL,Wanigela Airport,-9.33750000,149.15555556
AGN,Angoon Seaplane Base,57.50388889,-134.58333333
AGP,Malaga Airport,36.67166667,-4.49805556
AGP,Malaga Airport,36.67500000,-4.49916667
AGP,Malaga Airport,36.67500000,-4.49916667
AGP,Malaga Airport,36.67972222,-4.49583333
AGP,Malaga Airport,36.67972222,-4.49583333
AGP,Malaga Airport,36.68000000,-4.49583333
AGP,Malaga Costa del Sol,36.68000000,-4.49583333
AGP,Malaga Costa del Sol,36.68000000,-4.49583333
AGQ,Agrinion Airport,38.60194444,21.35111111
AGQ,Agrinion New,38.60416667,21.35194444
AGR,Agra Airport,27.15777778,77.96083333
AGR,Agra Airport,27.15833333,77.96277778
AGS,Augusta Regional at Bush Field,33.36916667,-81.96444444
AGS,Augusta Regional at Bush Field,33.37000000,-81.96444444
AGS,Bush Field,33.36916667,-81.96444444
AGT,Guarani International,-25.45555556,-54.84361111
AGU,Aguascalientes International,21.70555556,-102.31777778
AGU,Jesus Teran International,21.70083333,-102.31805556
AGU,Jesus Teran International,21.70555556,-102.31777778
AGU,Jesus Teran International,21.70555556,-102.31777778
AGV,Oswaldo Guevara Mujica,9.55222222,-69.23333333
AGV,Oswaldo Guevara Mujica,9.55333333,-69.23750000
AGX,Agatti Island Airport,10.83333333,72.20000000
AHA,Naha AB,26.19194444,127.64777778
AHB,Abha Airport,18.23861111,42.65500000
AHB,Abha Airport,18.24027778,42.65638889
AHB,Abha Airport,18.24027778,42.65638889
AHB,Abha Airport,18.24027778,42.65666667
AHB,Abha Airport,18.24027778,42.65666667
AHD,Ardmore Airport,34.14694444,-97.12277778
AHD,Ardmore Downtown Executive,34.14694444,-97.12277778
AHN,Athens Municipal,33.94833333,-83.32694444
AHN,Athens/Ben Epps,33.94861111,-83.32638889
AHN,Athens/Ben Epps,33.94861111,-83.32638889
AHN,Athens/Ben Epps,33.94861111,-83.32583333
AHN,Athens/Ben Epps,33.94861111,-83.32583333
AHO,Alghero,40.63055556,8.28888889
AHO,Alghero,40.63222222,8.29083333
AHO,Alghero,40.63222222,8.29083333
AHO,Alghero,40.63222222,8.29083333
AHO,Alghero Fertilia,40.63222222,8.29083333
AHO,Alghero Fertilia,40.63222222,8.29083333
AHS,Ahuas Airport,15.47277778,-84.35305556
AHS,Ahuas Airport,15.47277778,-84.35305556
AHS,Ahuas Airport,15.47277778,-84.35138889
AHS,Auas,15.47277778,-84.35305556
AHS,Auas,15.47277778,-84.35305556
AHT,Amchitka,51.37861111,179.25861111
AHU,Cherif El Idrissi International,35.17722222,-3.83944444
AHU,Cherif El Idrissi International,35.17972222,-3.83694444
AIA,Alliance Municipal,42.05166667,-102.80666667
AIA,Alliance Municipal,42.05333333,-102.80388889
AIA,Alliance Municipal,42.05333333,-102.80388889
AIA,Alliance Municipal,42.05333333,-102.80361111
AIA,Alliance Municipal,42.05333333,-102.80361111
AIB,Anita Bay Airport,56.19000000,-132.44583333
AID,Anderson Municipal-Darlington Field,40.10861111,-85.61305556
AID,Anderson Municipal-Darlington Field,40.10861111,-85.61305556
AIK,Aiken Municipal,33.64944444,-81.68500000
AIK,Aiken Municipal,33.65000000,-81.68472222
AIK,Aiken Regional,33.64944444,-81.68500000
AIN,Wainwright Airport,70.63055556,-160.04305556
AIN,Wainwright Airport,70.63805556,-159.99472222
AIO,Atlantic Municipal,41.40388889,-95.04861111
AIT,Aitutaki Airport,-18.85000000,-159.75000000
AIT,Aitutaki Airport,-18.83750000,-159.76111111
AIT,Aitutaki Airport,-18.83722222,-159.76111111
AIT,Aitutaki Airport,-18.83722222,-159.76111111
AIT,Aitutaki Airport,-18.83694444,-159.76111111
AIT,Aitutaki Airport,-18.83694444,-159.76083333
AIT,Aitutaki Airport,-18.83694444,-159.76083333
AIY,Bader Field,39.36000000,-74.46000000
AIY,Bader Field,39.36000000,-74.45722222
AIZ,Lee C Fine Memorial,38.09611111,-92.54944444
AIZ,Lee C Fine Memorial,38.09833333,-92.54722222
AJA,Ajaccio Napoleon Bonaparte,41.92166667,8.80111111
AJA,Ajaccio Napoleon Bonaparte,41.92166667,8.80111111
AJA,Ajaccio Napoleon Bonaparte,41.92388889,8.80250000
AJA,Ajaccio Napoleon Bonaparte,41.92388889,8.80250000
AJA,Ajaccio/Campo Dell Oro,41.92416667,8.80305556
AJA,Napoleon Bonaparte,41.92166667,8.80111111
AJA,Napoleon Bonaparte,41.92166667,8.80111111
AJF,Al Jouf,29.78500000,40.10000000
AJF,Al Jouf,29.80000000,40.06666667
AJJ,Akjoujt Airport,19.72805556,-14.38527778
AJJ,Akjoujt Airport,19.73055556,-14.37444444
AJL,Lengpui,23.84055556,92.61972222
AJN,Ouani,-12.13222222,44.43027778
AJN,Ouani,-12.13222222,44.43027778
AJN,Ouani,-12.13111111,44.43055556
AJN,Ouani,-12.13111111,44.43055556
AJN,Ouani,-12.12638889,44.42972222
AJR,Arvidsjaur Airport,65.58611111,19.28250000
AJR,Arvidsjaur Airport,65.59027778,19.28194444
AJR,Arvidsjaur Airport,65.59166667,19.27750000
AJU,Santa Maria,-10.98388889,-37.07027778
AJU,Santa Maria International,-10.98388889,-37.07027778
AJY,Mano Dayak,16.96083333,8.00916667
AJY,Mano Dayak,16.96611111,8.00000000
AJY,Mano Dayak,16.96611111,8.00000000
AJY,Manu Dayak,16.96416667,7.99305556
AJY,Manu Dayak,16.96611111,8.00000000
AJY,Manu Dayak,16.96611111,8.00027778
AJY,Manu Dayak,16.96611111,8.00027778
AK1,Kelly Creek Airstrip,65.77277778,-165.89027778
AK2,Bear Fish Camp Airport,60.71027778,-151.72111111
AK3,Gold King Creek,64.19805556,-147.92861111
AK4,Squaw Lake Airport,67.58055556,-148.16472222
AK5,Qugruc Airport,70.37027778,-150.42111111
AK6,Gold King 2 Airport,64.07138889,-148.00000000
AK7,Hunter Creek Mine,65.47722222,-150.05083333
AK8,Zips Airport,60.43333333,-151.48333333
AK9,Tolstoi Bay Airport,55.73333333,-132.43333333
AKB,Atka Airport,52.22027778,-174.20694444
AKB,Atka Airport,52.22055556,-174.20611111
AKC,Akron Fulton International,41.03750000,-81.46777778
AKC,Akron Fulton International,41.03750000,-81.46694444
AKF,Kufra,24.17888889,23.31388889
AKF,Kufra,24.17888889,23.31388889
AKF,Kufra,24.17916667,23.31277778
AKF,Kufra,24.20000000,23.33333333
AKH,Prince Sultan AB,24.06805556,47.58194444
AKH,Prince Sultan AB,24.07027778,47.56222222
AKH,Prince Sultan AB,24.07055556,47.56222222
AKH,Prince Sultan Airbase,24.06333333,47.58055556
AKI,Akiak Airport,60.90277778,-161.23055556
AKI,Akiak Airport,60.90555556,-161.22333333
AKJ,Asahikawa Airport,43.67083333,142.44750000
AKJ,Asahikawa Airport,43.67083333,142.45138889
AKJ,Asahikawa Airport,43.67083333,142.45166667
AKK,Akhiok Airport,56.93861111,-154.18250000
AKK,Akhiok Airport,56.94500000,-154.16666667
AKL,Auckland International,-37.01194444,174.78638889
AKL,Auckland International,-37.01111111,174.79916667
AKL,Auckland International,-37.00805556,174.79166667
AKN,King Salmon Airport,58.67638889,-156.64861111
AKN,King Salmon Airport,58.67777778,-156.65166667
AKO,Akron Washington County,40.17555556,-103.22222222
AKO,Colorado Plains Regional,40.17555556,-103.22194444
AKP,Anaktuvuk Pass Airport,68.13361111,-151.74333333
AKP,Anaktuvuk Pass Airport,68.13750000,-151.74000000
AKR,Akure Airport,7.24666667,5.30111111
AKR,Akure Airport,7.25833333,5.30416667
AKS,Auki Airport,-8.70250000,160.68166667
AKS,Auki Airport,-8.70250000,160.68166667
AKS,Auki Airport,-8.69777778,160.68083333
AKS,Auki Gwaunaru University,-8.70250000,160.68166667
AKT,Akrotiri Airport,34.59027778,32.98750000
AKT,Akrotiri Airport,34.59027778,32.98777778
AKX,Aktyubinsk Airport,50.25000000,57.21666667
AKX,Aktyubinsk Airport,50.25000000,57.21666667
AKY,Akyab Airport,20.13027778,92.88027778
AKY,Sittwe Airport,20.13027778,92.88027778
AKY,Sittwe Airport,20.13277778,92.87250000
AKY,Sittwe Airport,20.13333333,92.87055556
AL1,Albertville Regional-Thomas J Brumlik Field,34.22916667,-86.25583333
AL2,Shelby County,33.17694444,-86.78277778
AL2,Shelby County,33.17777778,-86.78333333
AL3,Huntsville Executive Airport Tom Sharp Jr,34.85944444,-86.55750000
AL3,Huntsville Executive Airport Tom Sharp Jr,34.85944444,-86.55750000
AL3,Huntsville Executive Tom Sharp Jr,34.85944444,-86.55750000
AL3,Madison County Executive Tom Sharp Jr Field,34.86138889,-86.55750000
AL3,Madison County Executive/Tom Sharp Jr. Field,34.85944444,-86.55750000
AL3,Madison County Executive/Tom Sharp Jr. Field,34.86138889,-86.55750000
AL4,South Alabama Regional at Bill Benton Field,31.30833333,-86.39222222
AL4,South Alabama Regional at Bill Benton Field,31.30888889,-86.39388889
AL5,Demopolis Municipal,32.46388889,-87.95416667
AL5,Demopolis Municipal,32.46388889,-87.95416667
AL5,Demopolis Regional,32.46388889,-87.95416667
AL5,Demopolis Regional,32.46388889,-87.95416667
AL6,H. L. Sonny Callahan,30.46055556,-87.87694444
AL7,Walker County Bevill Field,33.90194444,-87.31388889
AL8,Scottsboro Municipal Word Field,34.68722222,-86.00500000
AL8,Scottsboro Municipal Word Field,34.68861111,-86.00583333
AL8,Scottsboro Municipal Word Field,34.68861111,-86.00583333
AL9,Merkel Field Sylacauga Municipal,33.17194444,-86.30555556
ALA,Alma-Ata Airport,43.35000000,77.03333333
ALA,Almaty Airport,43.35000000,77.03333333
ALA,Almaty Airport,43.35555556,77.04388889
ALB,Albany International,42.74583333,-73.80527778
ALB,Albany International,42.74916667,-73.80194444
ALC,Alicante Airport,38.28222222,-0.55833333
ALC,Alicante Airport,38.28222222,-0.55805556
ALC,Alicante Airport,38.28222222,-0.55805556
ALC,Alicante Airport,38.28250000,-0.55833333
ALC,Alicante Airport,38.28361111,-0.55861111
ALC,Alicante Elche,38.28222222,-0.55805556
ALC,Alicante Elche,38.28222222,-0.55805556
ALE,Alpine Casparis Municipal,30.38416667,-103.68361111
ALE,Alpine Casparis Municipal,30.38416667,-103.68305556
ALF,Alta Airport,69.97611111,23.37166667
ALF,Alta Airport,69.97611111,23.37166667
ALF,Alta Airport,69.97611111,23.38055556
ALF,Alta Airport,69.97750000,23.36472222
ALF,Alta Airport,69.97750000,23.36472222
ALG,Houari Boumediene,36.69083333,3.21555556
ALG,Houari Boumediene,36.69111111,3.21527778
ALG,Houari Boumediene,36.69111111,3.21527778
ALG,Houari Boumediene,36.69111111,3.21527778
ALG,Houari Boumediene,36.69250000,3.21500000
ALG,Houari Boumediene,36.69250000,3.21500000
ALG,Houari Boumediene,36.69333333,3.21722222
ALH,Albany Airport,-34.94500000,117.80583333
ALH,Albany Airport,-34.94444444,117.80888889
ALH,Albany Airport,-34.94333333,117.80888889
ALI,Alice International,27.74083333,-98.02722222
ALI,Alice International,27.74083333,-98.02694444
ALJ,Alexander Bay Airport,-28.57500000,16.53333333
ALJ,Alexander Bay Airport,-28.57138889,16.53055556
ALJ,Alexander Bay Airport,-28.56722222,16.53638889
ALK,Asela Airport,7.58333333,39.06666667
ALL,Albenga,44.05055556,8.12750000
ALM,Alamogordo White Sands Regional,32.83944444,-105.99111111
ALM,Alamogordo White Sands Regional,32.83944444,-105.99111111
ALM,Alamogordo White Sands Regional,32.83972222,-105.99000000
ALM,Alamogordo White Sands Regional,32.84000000,-105.99055556
ALM,Alamogordo White Sands Regional,32.84000000,-105.99055556
ALM,Alamogordo White Sands Regional,32.84138889,-105.98888889
ALN,St. Louis Regional,38.89000000,-90.04611111
ALN,St. Louis Regional,38.89166667,-90.04833333
ALO,Waterloo Regional,42.55611111,-92.39972222
ALO,Waterloo Regional,42.55694444,-92.40027778
ALO,Waterloo Regional,42.55833333,-92.40111111
ALP,Aleppo International,36.18055556,37.22444444
ALP,Neirab,36.18083333,37.22666667
ALQ,Alegrete Airport,-29.79972222,-55.76333333
ALR,Alexandra Airport,-45.21388889,169.36944444
ALR,Alexandra Airport,-45.21138889,169.37166667
ALS,Alamosa Municipal,37.43666667,-105.86666667
ALS,San Luis Valley Regional/Bergman Field,37.43500000,-105.86777778
ALS,San Luis Valley Regional/Bergman Field,37.43500000,-105.86777778
ALS,San Luis Valley Regional/Bergman Field,37.43500000,-105.86666667
ALS,San Luis Valley Regional/Bergman Field,37.43500000,-105.86666667
ALT,Alenquer Airport,-1.94055556,-54.74027778
ALU,Alula Airport,11.98333333,50.78333333
ALW,Walla Walla Regional,46.09250000,-118.28416667
ALW,Walla Walla Regional,46.09472222,-118.29111111
ALW,Walla Walla Regional,46.09472222,-118.28888889
ALW,Walla Walla Regional,46.09472222,-118.28888889
ALW,Walla Walla Regional,46.09527778,-118.28583333
ALW,Walla Walla Regional,46.09527778,-118.28583333
ALX,Thomas C. Russell Field,32.91472222,-85.96305556
ALX,Thomas C. Russell Field,32.91666667,-85.96666667
ALY,Alexandria International,31.18361111,29.94861111
ALY,Alexandria International,31.18777778,29.94805556
ALZ,Alitak Seaplane Base,56.89583333,-154.24583333
AMA,Amarillo International,35.22722222,-101.72194444
AMA,Rick Husband Amarillo International,35.21944444,-101.70583333
AMA,Rick Husband Amarillo International,35.22722222,-101.72194444
AMD,Ahmedabad Airport,23.06638889,72.62416667
AMD,Ahmedabad Airport,23.07722222,72.63444444
AMD,Ahmedabad International,23.07722222,72.63444444
AMD,Sardar Vallabh Bhai Patel International,23.07722222,72.63444444
AMF,Ama Airport,-4.10166667,141.66972222
AMF,Ama Airport,-4.10055556,141.66972222
AMG,Amboin Airport,-4.60000000,143.50000000
AMH,Arba Minch Airport,6.03611111,37.57694444
AMH,Arba Minch Airport,6.03944444,37.59083333
AMI,Rembiga,-8.56000000,116.09694444
AMI,Selaparang,-8.56083333,116.09472222
AMI,Selaparang,-8.56055556,116.09472222
AMI,Selaparang,-8.56000000,116.09694444
AMK,Animas Air Park,37.20305556,-107.86916667
AMK,Animas Air Park,37.20388889,-107.86861111
AML,Puerto Armuelles Airport,8.26555556,-82.86555556
AML,Puerto Armuelles Airport,8.26750000,-82.86472222
AMM,Amman Airport,31.72250000,35.99333333
AMM,Queen Alia International,31.72250000,35.99333333
AMM,Queen Alia International,31.72333333,35.99416667
AMN,Gratiot Community,43.32083333,-84.68666667
AMN,Gratiot Community,43.32222222,-84.68805556
AMO,Mao Airport,14.14638889,15.31527778
AMO,Mao Airport,14.14722222,15.31444444
AMP,Ampanihy Airport,-24.69944444,44.73277778
AMP,Ampanihy Airport,-24.69944444,44.73305556
AMQ,Pattimura,-3.71027778,128.08972222
AMS,Schiphol,52.30833333,4.76805556
AMS,Schiphol,52.30861111,4.76388889
AMW,Ames Municipal,41.99194444,-93.62194444
AMW,Ames Municipal,41.99416667,-93.61833333
AMX,Ammaroo Station,-21.74000000,135.24000000
AMY,Ambatomainty Airport,-17.68611111,45.62500000
AMY,Ambatomainty Airport,-17.68555556,45.62527778
ANA,Anaheim-Disneyland HP,33.81666667,-117.93333333
ANB,Anniston Metro,33.58805556,-85.85805556
ANB,Anniston Metro,33.58805556,-85.85805556
ANB,Anniston Regional,33.58805556,-85.85805556
ANB,Anniston Regional,33.58805556,-85.85805556
ANB,Anniston/Calhoun County,33.59027778,-85.85583333
ANC,Anchorage International,61.16916667,-149.98527778
ANC,Ted Stevens Anchorage International,61.17416667,-149.99805556
ANC,Ted Stevens Anchorage International,61.17416667,-149.99805556
ANC,Ted Stevens Anchorage International,61.17444444,-149.99638889
ANC,Ted Stevens Anchorage International,61.17444444,-149.99638889
ANC,Ted Stevens Anchorage International,61.17444444,-149.99611111
AND,Anderson Regional,34.49361111,-82.71000000
AND,Anderson Regional,34.49444444,-82.70944444
ANE,Angers Marce,47.56000000,-0.31277778
ANE,Angers Marce,47.56027778,-0.31277778
ANE,Avrille,47.49722222,-0.57277778
ANF,Andres Sabella International,-23.44527778,-70.44527778
ANF,Andres Sabella International,-23.44444444,-70.44500000
ANF,Andres Sabella International,-23.44444444,-70.44500000
ANF,Cerro Moreno International,-23.44444444,-70.44500000
ANF,Cerro Moreno International,-23.44444444,-70.44500000
ANF,Cerro Moreno International,-23.43944444,-70.44277778
ANG,Angouleme Airport,45.72944444,0.21833333
ANG,Angouleme Brie Champniers,45.72944444,0.21833333
ANG,Angouleme Brie Champniers,45.72944444,0.21833333
ANG,Brie Champniers,45.72944444,0.21833333
ANG,Brie-Champniers,45.72944444,0.21833333
ANG,Brie-Champniers,45.72944444,0.21972222
ANI,Aniak Airport,61.58138889,-159.54527778
ANI,Aniak Airport,61.58166667,-159.54305556
ANK,Etimesgut,39.95027778,32.68750000
ANK,Etimesgut,39.95027778,32.68750000
ANK,Etimesgut,39.95166667,32.68805556
ANK,Etimesgut,39.95194444,32.68611111
ANK,Etimesgut,39.95194444,32.68611111
ANM,Antsirabato,-15.00000000,50.32138889
ANM,Antsirabato,-14.99944444,50.32027778
ANN,Annette Island,55.03694444,-131.57055556
ANN,Annette Island,55.04222222,-131.57083333
ANN,Annette Island,55.04222222,-131.57083333
ANN,Annette Island,55.04250000,-131.57222222
ANN,Annette Island,55.04250000,-131.57222222
ANO,Angoche Airport,-16.18250000,39.94500000
ANO,Angoche Airport,-16.18250000,39.94500000
ANO,Angoche Airport,-16.18250000,39.94527778
ANO,Angoche Airport,-16.18250000,39.94527778
ANO,Angoche Airport,-16.17777778,39.93694444
ANP,Lee,38.94277778,-76.56888889
ANP,Lee,38.94277778,-76.56833333
ANR,Antwerp-Brussels North,51.19000000,4.46000000
ANR,Deurne,51.18944444,4.46027778
ANR,Deurne,51.19000000,4.46305556
ANS,Andahuaylas Airport,-13.70888889,-73.35166667
ANS,Andahuaylas Airport,-13.70888889,-73.35138889
ANS,Andahuaylas Airport,-13.70888889,-73.35138889
ANS,Andahuaylas Airport,-13.70861111,-73.35111111
ANU,Antigua,17.10833333,-61.76388889
ANU,V C Bird International,17.13611111,-61.79388889
ANU,V C Bird International,17.13611111,-61.79388889
ANU,V C Bird International,17.13666667,-61.79277778
ANU,V C Bird International,17.13666667,-61.79277778
ANU,V C Bird International,17.13750000,-61.79000000
ANV,Anvik Airport,62.64722222,-160.19000000
ANV,Anvik Airport,62.64777778,-160.18888889
ANX,Andoya,69.29250000,16.14416667
ANX,Andoya,69.29305556,16.14166667
ANX,Andoya,69.29750000,16.13555556
AO1,Dr Antonio Augostiho,-9.52000000,13.49666667
AOH,Lima Allen County,40.70833333,-84.02694444
AOH,Lima Allen County,40.70833333,-84.02666667
AOI,Ancona Falconara,43.61638889,13.36222222
AOI,Ancona Falconara,43.61638889,13.36222222
AOI,Ancona/Falconara,43.61750000,13.36416667
AOI,Falconara,43.61638889,13.36222222
AOI,Falconara,43.61638889,13.36222222
AOJ,Aomori Airport,40.73333333,140.68861111
AOJ,Aomori Airport,40.73472222,140.68972222
AOK,Karpathos Airport,35.42083333,27.14555556
AOK,Karpathos Airport,35.42083333,27.14555556
AOK,Karpathos Airport,35.42111111,27.14583333
AOK,Karpathos Airport,35.42111111,27.14583333
AOK,Karpathos Airport,35.42388889,27.14722222
AOL,Paso de Los Libres Airport,-29.69000000,-57.14861111
AOL,Paso de Los Libres Airport,-29.68944444,-57.15194444
AOO,Altoona-Blair County,40.29638889,-78.32000000
AOO,Altoona-Blair County,40.29722222,-78.32000000
AOR,Sultan Abdul Halim,6.18972222,100.39833333
AOR,Sultan Abdul Halim,6.19111111,100.40388889
AOS,Amook Bay Airport,57.45472222,-153.81305556
APA,Arapahoe County,39.57277778,-104.84777778
APA,Centennial,39.57000000,-104.84944444
APA,Centennial,39.57000000,-104.84916667
APA,Centennial,39.57027778,-104.84944444
APA,Centennial,39.57277778,-104.84777778
APB,Apolo Airport,-14.74027778,-68.41111111
APB,Apolo Airport,-14.74027778,-68.41111111
APB,Apolo Airport,-14.74000000,-68.40750000
APB,Apolo Airport,-14.73888889,-68.41138889
APB,Apolo Airport,-14.73888889,-68.41111111
APB,Apolo Airport,-14.73888889,-68.41111111
APB,Apolo Airport,-14.73666667,-68.41305556
APC,Napa County,38.21222222,-122.28000000
APC,Napa County,38.21305556,-122.28055556
APC,Napa County,38.21305556,-122.28055556
APC,Napa County,38.21361111,-122.28027778
APE,San Juan Aposento Airport,-15.35000000,-75.16666667
APF,Naples Municipal,26.15222222,-81.77583333
APF,Naples Municipal,26.15222222,-81.77583333
APF,Naples Municipal,26.15250000,-81.77555556
APF,Naples Municipal,26.15250000,-81.77555556
APF,Naples Municipal,26.15277778,-81.77527778
APG,Phillips AAF,39.46555556,-76.16833333
APG,Phillips AAF,39.46611111,-76.16972222
APG,Phillips AAF,39.46611111,-76.16888889
APH,A P Hill AAF,38.06861111,-77.31888889
APH,A P Hill AAF,38.06888889,-77.31833333
APH,Mary Walker Lz,38.06861111,-77.31888889
API,Capt Luis F Gomez Nino,4.07611111,-73.56277778
